Tweet Coordinates,text,date,id,user,Place Info,location,Geo Enabled,retweet,likes,lang,keyword
,RT @QuinnOfThePlain: Well. I've officially seen it all. The plug has the vaccine. https://t.co/dydNfvXmG9,2021-05-11 17:08:27,1392164712142589957,E3Elian,,,False,14509,0,en,vaccine
,"RT @tony80554056: Conspiracy theory was it? 

Vaccine passport will be on the NHS app from NEXT WEEK https://t.co/KCBYgKW9P8 via @MailOnline",2021-05-11 17:08:26,1392164709042999300,HeadToucher,,,False,31,0,en,vaccine
,@AnOpenLetter001 He is a brave son of Allah who didnt take BJP vaccine. But all other Muslims are shameless pigs.🤣,2021-05-11 17:08:26,1392164708497575941,Winitha125,,"मुंबई, भारत",False,0,0,en,vaccine
,"RT @reject_resubmit: Anti vaxers: you can shed mRNA from the vaccine and transmit it to others

Actual biologists: if I breathe in the wron…",2021-05-11 17:08:25,1392164706442428416,alysssaking,,"Washington, DC",True,410,0,en,vaccine
,"I've ""followed the science."" Vaccines work. Every adult and most kids are eligible for the vaccine. Let's reach the… https://t.co/o57pa0ZV7o",2021-05-11 17:08:25,1392164706383761411,EVANCE003,,,False,0,0,en,vaccine
,"@narendramodi hello Modiji, why india is not manufacturing 1 cr vaccine per day.why we are not pumping 1000cr or 20… https://t.co/zgUY7dw2wC",2021-05-11 17:08:25,1392164706224324612,Saraswat_ch,,"Maryland, USA",False,0,0,en,vaccine
,"RT @YourRishbh: Not a day passes by when we don't see Kejriwal asking for one thing or other like oxygen, Vaccine, vaccine formula etc

Som…",2021-05-11 17:08:25,1392164706090053634,sravindking,,"Goa, India",True,57,0,en,vaccine
,RT @MayorKimJaney: Our Equity in Vaccine Access line continues to connect residents in the hardest hit populations with vaccine appointment…,2021-05-11 17:08:25,1392164706022985730,JPLocalFirst,,"Jamaica Plain, MA",True,1,0,en,vaccine
,"RT @NAN_DINI_: Note the ‘stalwarts’ who stood up against the vaccine 👇🏼
@SharadBishnoi05 https://t.co/nV7eqjUohj",2021-05-11 17:08:25,1392164704043233280,kamath_nandini,,India,False,29,0,en,vaccine
,"Maybe I should start looking for 45+ slots. Hopefully I'll get my vaccine till then. 🙂🥲
@mybmc @narendramodi @MumbaiPolice",2021-05-11 17:08:25,1392164703292452864,KushJain_10,,"Mumbai, India",False,0,0,en,vaccine
,RT @NHSuk: The NHS is sending texts to some people to invite them to book a COVID-19 vaccine appointment. These may come from a local NHS s…,2021-05-11 17:08:25,1392164703032512516,calderdaleccg,,Calderdale,True,9,0,en,vaccine
,"As the government announce vaccine certification for international travel, they also announce #NetZero which will e… https://t.co/UwGVomgW1a",2021-05-11 17:08:24,1392164702784995330,latimeralder,,UK,True,0,0,en,vaccine
