Tweet Coordinates,text,date,id,user,Place Info,location,Geo Enabled,retweet,likes,lang,keyword
,"RT @TastyKeish: The ""post"" pandemic ""go back to the office"" propaganda is STRONG. 

They aren't even hiding it. 😬",2021-05-14 15:47:00,1393231378951647240,Keep_the_Flame_,,Indianapolis suburbs,False,8036,0,en,pandemic
,RT @SaketGokhale: Pretty shameful of @timesofindia to scrap this column by Jug Suraiya from its print edition because it's critical of the…,2021-05-14 15:47:00,1393231378800652293,I_N_D_I_A_1947,,STOP ISLAMOPHOBIA😡,False,314,0,en,pandemic
,Nature has played a critical role in our mental health during the pandemic - see the stats from @mentalhealth  belo… https://t.co/g4TIApz9a3,2021-05-14 15:47:00,1393231378469113857,ways2wellnessUK,,"Newcastle Upon Tyne, England",False,0,0,en,pandemic
,"RT @CityLab: ""Given their strategic locations at the very center of major metro areas, Central Business Districts are perfectly positioned…",2021-05-14 15:46:59,1393231376292487173,iankirkland,,"Toronto, Ontario",True,2,0,en,pandemic
,"RT @kcvenugopalmp: Why is the Delhi Police questioning @IYC President for helping those in need? 

Is this the reward Youth Congress deserv…",2021-05-14 15:46:59,1393231375692533763,Vikasvikki92,,,True,871,0,en,pandemic
,A book title for Johnson's pandemic management : No Country For Old Men.,2021-05-14 15:46:58,1393231373104828420,LcdViews,,United Kingdom,False,0,0,en,pandemic
,"He @srinivasiyc alone is doing more work than @narendramodi and his whole cabinet in this pandemic 

#IStandWithIYC… https://t.co/Cf63uEm0ME",2021-05-14 15:46:58,1393231372475670529,rkochran,,,False,0,0,en,pandemic
,RT @SenSanders: Let's be clear. The problem in America is not that unemployed workers are receiving an extra $300 a week in emergency benef…,2021-05-14 15:46:58,1393231371724890114,Itschristele,,Aries ,True,2195,0,en,pandemic
,RT @makeitloud: I will never forgive anyone responsible for making *wearing a mask in a pandemic* political,2021-05-14 15:46:58,1393231371494100995,Danlaw83,,DMV via South Jersey/Philly,True,2,0,en,pandemic
,"RT @TheBabylonBee: With Pandemic Ending, People Who Yell At Others To Wear Masks In Danger Of Never Feeling Important Again https://t.co/qr…",2021-05-14 15:46:58,1393231371108241410,briansoloman,,"Traverse City, MI",True,801,0,en,pandemic
,RT @SenSanders: Let's be clear. The problem in America is not that unemployed workers are receiving an extra $300 a week in emergency benef…,2021-05-14 15:46:58,1393231370906857477,PSafiyaGabriel,,,False,2195,0,en,pandemic
,RT @Abhina_Prakash: Saying it again farmers’ protests are the main cause behind the second wave of the pandemic.,2021-05-14 15:46:58,1393231369338167296,Hitender_Hani,,"Shimla Urban, India",True,183,0,en,pandemic
,"RT @SamSacks: I’m tired of arguing about masks online. Do what you want, try to be considerate. But very funny to see people thinking the C…",2021-05-14 15:46:58,1393231369304608775,MERIDIASDAWN,,occupied Tongva land,False,688,0,en,pandemic
,"“Following a year of upheaval throughout the world, as companies everywhere responded to the twin crises of the COV… https://t.co/3k333yTJL1",2021-05-14 15:46:58,1393231369208217601,ca_muldoon,,"Philadelphia, PA",False,0,0,en,pandemic
,"RT @TPCarney: We don’t set 5 mph speed limits, ban bleach &amp; bourbon, or institute ladder control. At some point, a killer becomes one of ma…",2021-05-14 15:46:58,1393231369107558403,MrXphilly,,Philly,False,5,0,en,pandemic
,"RT @ellle_em: The idea that people being cautious regarding the CDC guidelines are somehow ""desperate"" for the pandemic to continue is a re…",2021-05-14 15:46:57,1393231366633017345,deprarious64,,,False,132,0,en,pandemic
,@YOUNGMUFASA90 Wasn't it a pandemic 🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️,2021-05-14 15:46:57,1393231366465196039,696969damnright,,"Pennsylvania, USA",True,0,0,en,pandemic
,"RT @TheBabylonBee: With Pandemic Ending, People Who Yell At Others To Wear Masks In Danger Of Never Feeling Important Again https://t.co/qr…",2021-05-14 15:46:57,1393231366192521217,rob6185,,,True,801,0,en,pandemic
,"RT @SCCMPresident: Celebrate National Critical Care Awareness and Recognition Month #NCCARM 

Recognize all of our #ICU #HealthcareHeroes w…",2021-05-14 15:46:56,1393231364485525513,SCCMTXChapter,,"Texas, USA",False,7,0,en,pandemic
