Tweet Coordinates,text,date,id,user,Place Info,location,Geo Enabled,retweet,likes,lang,keyword
,@thom_sampson @JohnFerry18 We were in lockdown?,2021-05-12 15:59:33,1392509761674006532,UigFae,,"Scotland, United Kingdom",False,0,0,en,lockdown
,"RT @Pablo_Nase11: STRICT IMPLEMENTATION OF A'TIN WORLDWIDE LOCKDOWN

IF YOU ARE WITH US
RETWEET THIS

IWAGAYWAY ANG WATAWAT
@SB19Official #…",2021-05-12 15:59:32,1392509759731892233,MarjNase,,,False,106,0,en,lockdown
,RT @jayletay: They'll continue to live in a isolated lockdown situation that has no end...until the research is done and cure is found. In…,2021-05-12 15:59:30,1392509749737009153,Vinyljules,,"Earth, Solar System",False,3,0,en,lockdown
,@footlockercad Jeff Dalby. Got the sock but never got an email saying the rest of my order was cancelled till after… https://t.co/m1a4wnENtQ,2021-05-12 15:59:30,1392509749686636546,jwdalby,,London ,False,0,0,en,lockdown
,"Hey there, who wants to see my gigantic white dick? #dickrate #dm #jailbait #nudes #trading #cockrate #nsfw… https://t.co/a8aybsSQpR",2021-05-12 15:59:27,1392509738307530758,Freaky41602369,,,False,0,0,en,lockdown
,project partner is annoying me so bad she has been ignoring my texts for the last 24 hours how can you be in lockdo… https://t.co/XM8af7WfSV,2021-05-12 15:59:27,1392509738085195781,bottIeofrose,,,False,0,0,en,lockdown
,"RT @motherboard: We’ve just been through a collective trauma, said Sandro Galea, a physician and epidemiologist at Boston University's Scho…",2021-05-12 15:59:27,1392509736981995521,lawakaski,,,False,73,0,en,lockdown
,"RT @NikiKitsantonis: Greece to ease more lockdown restrictions from May 14: 
- lifting ban on travel between regions (for islands: vax cert…",2021-05-12 15:59:26,1392509733379190789,OmairaGill,,"Athens, Greece",False,2,0,en,lockdown
,RT @jayletay: I actually feel that this #MEAwarenessDay is more poignant than ever. For the past year people have had a dip into the ocean…,2021-05-12 15:59:26,1392509730594099207,Vinyljules,,"Earth, Solar System",False,26,0,en,lockdown
,RT @littlemix_twt: look at jade’s reaction when the award host asked what they’ve been doing during lockdown knowing that her two best frie…,2021-05-12 15:59:25,1392509730040524803,bananapoisson,,she/her,False,699,0,en,lockdown
,"RT @_iamtomi: Please help save Brown - Donate - Retweet 

Victor AD #lockdown Israel https://t.co/4HR3iju1YH",2021-05-12 15:59:25,1392509727574302727,francis_anumudu,,Universe,True,2893,0,en,lockdown
,RT @SPBalasore: Important contact numbers of Balasore District Police. In case of any grievances during lockdown period please contact the…,2021-05-12 15:59:25,1392509727033028608,sanjaya21889,,"Bhadrak ,Balesore ",True,55,0,en,lockdown
,"#Noida: Stopped For Violating #Lockdown, Miscreants Assault 3 Cops On Duty . Just shoot down son of bitches who. Vi… https://t.co/JHXFU7j0cF",2021-05-12 15:59:25,1392509726898884616,naashonomics,,San Jose,False,0,0,en,lockdown
,"@momma72of2 @breakfasttv Perhaps if was a true lockdown,  but we haven't had that since last spring.",2021-05-12 15:59:24,1392509725649088514,LyneWebb,,,False,0,0,en,lockdown
,"RT @CapitalLivNews: This is Jordan Banks, the young #LFC fan who was killed by lightning in Blackpool last night... during lockdown he was…",2021-05-12 15:59:24,1392509724990578690,leroytorres,,Heaven,False,199,0,en,lockdown
,RT @urstrulyMahesh: The COVID-19 second wave has been a challenging ordeal for all of us. Let's all be responsible. I urge you all to stay…,2021-05-12 15:59:23,1392509721899241474,Rishi13537526,,"Andhra Pradesh, India",False,3880,0,en,lockdown
,RT @skarzdesigns: @olusogaowoeye @BayoAdedosu I read his  thread during the covid-19 last year and was amazed at the way he was encouraging…,2021-05-12 15:59:21,1392509713619816449,olusogaowoeye,,"Lagos, Nigeria",True,1,0,en,lockdown
,"RT @Nandamurifans: NFDB Charity for #COVID19India Relief Activities

1) Assisted a Family who are financially devastated with covid curfew/…",2021-05-12 15:59:21,1392509713359667201,RaghuTarak15,,"Bengaluru, India",True,232,0,en,lockdown
,"RT @motherboard: It just hasn’t been easy for her to adjust “back to normal.""

As the US improves its COVID situation, there's been a small…",2021-05-12 15:59:21,1392509711719620611,lawakaski,,,False,72,0,en,lockdown
,RT @ancafajardo: Hey #AcademicTwitter I thought as I have short hair to try wigs to inspire me during #lockdown and #homeoffice any thought…,2021-05-12 15:59:20,1392509708544757760,PhD_Genie,,,False,2,0,en,lockdown
,"RT @rajeshpadmar: RSS Swayamsevaks served Food for the needy, also distributed Essential Grocery Kits for the Lockdown affected needy famil…",2021-05-12 15:59:20,1392509708150349825,Nishant78509107,,,False,49,0,en,lockdown
,RT @LEXIAAV: @markeesedking this nigga the lockdown browser lieutenant🤣,2021-05-12 15:59:20,1392509707764514819,xavierlettsome,,ariana grande ,True,21,0,en,lockdown
,RT @TheBabylonBee: Government Announces Lockdown Of All Fast-Food Restaurants To Prevent Heart Disease https://t.co/tkiLW5MFEQ,2021-05-12 15:59:18,1392509701150105601,jhjonesfss,,"Sandy Springs, GA",False,389,0,en,lockdown
,"RT @motherboard: About a month ago, Lauren Albanese went to the mall with her uncle and dad. 

It was the first time since the pandemic beg…",2021-05-12 15:59:18,1392509698985775104,lawakaski,,,False,93,0,en,lockdown
,@emmacatherine93 I've been supporting the economy all through lockdown by buying from online firms who in turn pay… https://t.co/H1KAHPyms9,2021-05-12 15:59:17,1392509695731146755,honeybuns_49,,,True,0,0,en,lockdown
,Remember at the start of lockdown 3 when we all said how much better it will be in Spring/Summer... #rain… https://t.co/sn8WzYgYOX,2021-05-12 15:59:17,1392509695164887049,DonnaJHart11,,"Exeter, England",True,0,0,en,lockdown
,@WBRZ Oh gosh. Any news of the Lab school is on lockdown? Didn’t the suspect move to foot?,2021-05-12 15:59:15,1392509688483287041,DawnWard118,,Louisiana,False,0,0,en,lockdown
,"Ten Maoists terrorists incl. senior leaders have died due to Covid-19, admit maoists in a letter seized by police.… https://t.co/BvleoFuG7A",2021-05-12 15:59:14,1392509684377128960,TheWolfpackIN,,Global,False,0,0,en,lockdown
,"RT @shayla__love: I wrote about how some people are gonna need a minute before they're comfortable putting away masks, eating inside, being…",2021-05-12 15:59:14,1392509682762330117,jigglynubbins,,USA,True,4783,0,en,lockdown
,@Sandawana_ @FARPostZA Apparently they paid him 200rand during lockdown,2021-05-12 15:59:14,1392509680824504329,therealjaphbee,,"Pretoria, South Africa",False,0,0,en,lockdown
,"Drowning is the leading cause of death for children 1-4.

Most swim classes have been suspended in lockdown countri… https://t.co/f6hk0SDEJH",2021-05-12 15:59:14,1392509680774221830,SwedenTeam,,,False,0,0,en,lockdown
,"RT @AimraIndia: Hon @Naveen_Odisha @CMO_Odisha @SecyChief 
Retailers are already suffering due to the pandemic since 1st Lockdown,now allow…",2021-05-12 15:59:13,1392509676697243648,DebKundan,,,False,865,0,en,lockdown
,"RT @SiddiquiFariqa: I m extremely curious, do they undergo some kind of regressive training where they have to kill the human inside them?…",2021-05-12 15:59:12,1392509675988406272,uzaiksohail,,,False,2,0,en,lockdown
,"If authorities saw the crowd at markets today and day before, they would realise that the purpose of lockdown is al… https://t.co/NTwFq6iyxL",2021-05-12 15:59:12,1392509673698250753,abhijit_sathe,,"Maharashtra, India",False,0,0,en,lockdown
,"RT @SodorsNWRsteam: Happy Birthday to the Railway Series!

I thought last year's celebration was fabulous. On a personal note, perhaps I co…",2021-05-12 15:59:12,1392509673044074500,11Useful,,,True,24,0,en,lockdown
,RT @JillManthorpe: Important paper on Covid lockdown/dementia and care - huge thanks to all participants and @alzheimerssoc for funding thi…,2021-05-12 15:59:11,1392509669604737032,IncredibleHulko,,"Kamloops, BC y La Habana, Cuba",True,10,0,en,lockdown
,RT @DrSenthil_MDRD: Dharmapuri  Should be announced as Red alert  district and a complete strict lockdown should be enforced immediately…,2021-05-12 15:59:09,1392509663288037392,ju_harish,,India,False,243,0,en,lockdown
,RT @Mkaamiv: To much smart lockdown 😂 https://t.co/8tUfji23bn,2021-05-12 15:59:09,1392509661274787843,T_M_khattak,,ماسکو ۔روس,True,65,0,en,lockdown
,"@SlutsMagoo @sweatsntopknots The race to MA begins! As soon as the lockdown is over. OMG hugged someone today, felt… https://t.co/0nCm8ozuzh",2021-05-12 15:59:09,1392509659936956421,DrNewN,,,True,0,0,en,lockdown
,"RT @friendsofrss: In collaboration with Surat Municipal Corporation, RSS volunteers prepared grocery kits for distribution to lockdown affe…",2021-05-12 15:59:08,1392509658674302976,Nishant78509107,,,False,176,0,en,lockdown
,"RT @achyuta_samanta: Volunteers of @KISSFoundation provided cooked meals at a colony, in Palabani Chhancha of Mayurbhanj district, where ma…",2021-05-12 15:59:07,1392509654580699137,BijayaK29837828,,,False,299,0,en,lockdown
,RT @pgessing: RGF's release of the NM Department of Health's lack of scientific support for its radical #covid19 restrictions were used by…,2021-05-12 15:59:07,1392509651393056769,rjmontesLC,,NM,False,4,0,en,lockdown
,RT @NeHaReNaViKaR: @Dtopbeautyworld @itsSSR Sushant Singh Rajput has kept his social media game on point throughout the nationwide lockdown…,2021-05-12 15:59:06,1392509647848755210,Justice62467857,,INDIA,False,13,0,en,lockdown
,RT @HarryHolland99: How many of the 36 golf balls do you have left? 😂 Lovely words on Gav ❤️ @domholland https://t.co/tJM43WFfYN,2021-05-12 15:59:05,1392509644430405634,NKengkun,,Earth,False,78,0,en,lockdown
,"RT @RoflGandhi_: Higher fuel prices will result into self imposed lockdown by people, don't get trapped in opposition barbs ~ Mr. Scotch Br…",2021-05-12 15:59:05,1392509644019404808,thestudydoctor,,वीरों की धरती राजस्थान से,False,2468,0,en,lockdown
,"RT @ConorMo04590827: While #antigen testing is emerging as a key tool to manage our exit from lockdown, PCR testing(it seems) is being used…",2021-05-12 15:59:05,1392509642534707201,RobertPernod,,,False,1,0,en,lockdown
,"RT @mystery07255: Bhumika Tiwari[Z]: In U.A.E-G.C.C, D3 opened at 450 screens &amp; with #Radhe, we managed to get 350 screens already. Bahrain…",2021-05-12 15:59:04,1392509642308083716,Being_Arbaz_,,"Karnataka, India",False,1,0,en,lockdown
,"RT @JTAH_1990: BLOG | 2020: THAT SPANISH SHUTDOWN!

https://t.co/UAO7v4qxlV  

#Jet2 #Alicante #Spain #Lockdown #Shutdown #Benidorm #Altea…",2021-05-12 15:59:04,1392509641091948544,JTAH_1990,,England,True,2,0,en,lockdown
,"@BumpyTravis @SSeeley92 SPOILER ALERT: next Samhain will be canceled, like last year. Maybe not for cause of… https://t.co/FbCtPwPZq4",2021-05-12 15:59:04,1392509640693489674,_ShubNiggurath_,,"My Woods, too near your place.",False,0,0,en,lockdown
,"During the lockdown, if you pickup one habit and that is of reading daily , it's gonna change your life and world.

#readingcommunity",2021-05-12 15:59:03,1392509636541095940,vidit_sethi,,भारत,True,0,0,en,lockdown
,"We spoke to our physiotherapist, Wayne Kitchener, and Rehabilitation Ballet Teacher, Giacomo Ciriaci, about how our… https://t.co/ODwAIXSnGR",2021-05-12 15:59:02,1392509630471933955,RoyalBalletSch,,"London, United Kingdom",True,0,1,en,lockdown
,RT @malverngone_: Pick your lockdown house https://t.co/s7hTzLaW61,2021-05-12 15:59:00,1392509622624342020,Muller_Matambo,,Santiago bernabeu,True,21,0,en,lockdown
,RT @troutwhispers: AHS finds no COVID cases from anti-lockdown rodeo - https://t.co/whj2kiculO,2021-05-12 15:58:59,1392509620812353536,NikkiM_1,,"Alberta, Canada",False,96,0,en,lockdown
,"🙏 Lets Feed the Poor, Sick &amp; Hungry amid #COVID19 Lockdown in #Hyderabad
@KTRTRS @RaoKavitha
https://t.co/KXfME0nALB https://t.co/WhD3lEjT3e",2021-05-12 15:58:59,1392509619788943361,PerennialNGO,,"Hyderabad, India",False,0,0,en,lockdown
,"@MENnewsdesk JUST STAY LOCKED DOWN ITS PLAINLY OBVIOUS COVID BE BACK IN WINTER ..
WILL ALWAYS THRIVE IN THE COLD .… https://t.co/DBjF5bYPDb",2021-05-12 15:58:58,1392509617138192390,ColinValla,,"Warrington, England",False,0,0,en,lockdown
,"RT @GowharGeelani: In Kashmir, the men in uniform and their officers decide how the natives should live, behave and think. It is very democ…",2021-05-12 15:58:58,1392509615787548674,Hussainjanam72,,,False,17,0,en,lockdown
,RT @StarlightMcKenz: @Peston I’m not a teacher. But this statement is grossly inaccurate &amp; pretty nasty. Most Teachers were doing THREE ful…,2021-05-12 15:58:58,1392509615158571013,HeatherMassey2,,"Sussex, UK",False,10,0,en,lockdown
,"RT @CapitalLivNews: This is Jordan Banks, the young #LFC fan who was killed by lightning in Blackpool last night... during lockdown he was…",2021-05-12 15:58:57,1392509612860002308,billyormond,,"Birkenhead, England",True,199,0,en,lockdown
,RT @IAR_updates: We have very little time to arrange everything as several states across India are going into lockdown and getting supplies…,2021-05-12 15:58:57,1392509611736018950,doberkidz,,,False,1,0,en,lockdown
,"RT @nicktolhurst: +UPDATE+

UK civil servants believe a further lockdown in north west England (&amp; beyond) may be unavoidable in the next fe…",2021-05-12 15:58:57,1392509610683215872,Peasant_1066,,"East London, England",False,247,0,en,lockdown
,"RT @BylineTV: ""The new variant in Brazil has come over and it looks as if many people who were vaccinated in Chile have gone down with the…",2021-05-12 15:58:57,1392509609483571203,JoeKBaker,,where strange worlds collide,True,5,0,en,lockdown
,RT @urstrulyMahesh: The COVID-19 second wave has been a challenging ordeal for all of us. Let's all be responsible. I urge you all to stay…,2021-05-12 15:58:56,1392509608661438467,ChakramahanthiV,,,False,3880,0,en,lockdown
,RT @vailarose: #FixOxygenCrisisGoa  How Pramod Sawant's Failure Led to Goa Becoming the State With the Highest Positivity Rate  .. can u ju…,2021-05-12 15:58:54,1392509597978484742,FrancisNoronh12,,,False,8,0,en,lockdown
,Nenshi is a typical Canadian Dickwad isn't he? Calgary Mayor Claims Anti-Lockdown Protests Are ‘Thinly Veiled White… https://t.co/0ZJ8IlA1tq,2021-05-12 15:58:53,1392509592735735820,darreljorstad,,"Ontario, Canada",True,0,1,en,lockdown
,"Bhumika Tiwari[Z]: In U.A.E-G.C.C, D3 opened at 450 screens &amp; with #Radhe, we managed to get 350 screens already. B… https://t.co/NFeVwHOoLF",2021-05-12 15:58:52,1392509590458314758,mystery07255,,"Dallas, TX",False,1,0,en,lockdown
,"RT @British_Esports: Did you see that we teamed up with @HitmarkerJobs to help you stay connected during lockdown?

Check out their that we…",2021-05-12 15:58:52,1392509589925552130,F6th_Esports,,"Farnborough, England",False,2,0,en,lockdown
,"RT @Francis_Hoar: The key point. 

(And that is even assuming they are right about infections, despite lockdown advocates relying on modell…",2021-05-12 15:58:51,1392509587908177924,MarkChangizi,,"Columbus, OH",False,19,0,en,lockdown
,"RT @RCBTweets: Considering we’re all in lockdown, which of these Blockbusters would you like to watch, 12th Man Army? 🎥 🍿 

Let us know! 👇🏻…",2021-05-12 15:58:51,1392509587127898119,Harishhari1907,,Mysore,False,174,0,en,lockdown
,"#LongJump : #Maharashtra #lockdown extended till 31st May. 😜😂
@DhasuMulgi @Mumbai @RetweetsMumbai",2021-05-12 15:58:51,1392509586289029125,sunilkapoor8,, Misson #Oxigen 💧,True,0,0,en,lockdown
,"RT @JTAH_1990: BLOG | 2021: I'M JUST GOING FOR A WALK... PART 1-4! 

https://t.co/78tlKUYd6x

https://t.co/wontgtW1Xo

https://t.co/uK1imy1…",2021-05-12 15:58:49,1392509578089205764,JTAH_1990,,England,True,1,0,en,lockdown
,"RT @LiceMovono: LOCKDOWN ZONE CHANGE: As is now standard practice, the Suva and Nausori containment areas will merge into one, single lockd…",2021-05-12 15:58:48,1392509573727100928,wbiutanaseva,,Fiji,False,11,0,en,lockdown
,RT @DrSuneem: People’s Cop @bhatray whilst reasoning the importance of #lockdown with a motherly figure. https://t.co/h2e3zADTan,2021-05-12 15:58:47,1392509570522619909,Omairnganai,,"Jammu,India",True,31,0,en,lockdown
,"RT @geetv79: Health is a state subject 

Health became a central subject only for Modi to collect funds in murky #PMCareFraud &amp; centrally c…",2021-05-12 15:58:47,1392509569637568512,__Abhimanyu_S,,,False,12,0,en,lockdown
,"@yashtan93688671 Hi Everyone 
.
My family is Helping Needy &amp; Poor People Who Can’t afford food due to lockdown...jo… https://t.co/ChyHzIDJ7D",2021-05-12 15:58:46,1392509564168278018,SingaArpit4,,Love & Peace,False,0,0,en,lockdown
,"RT @asadowaisi: In light of lockdown in Telangana, I appeal to people of Telangana that they offer their #Eid prayers at home

I request yo…",2021-05-12 15:58:44,1392509554663956482,MOHAMMADMOBINK6,,,False,485,0,en,lockdown
,"RT @Danish_Bhat_: While ADC Baramulla is seen manhandling people, this is SSP Baramulla @bhatray requesting people with folded hands to fol…",2021-05-12 15:58:43,1392509550859747329,Omairnganai,,"Jammu,India",True,14,0,en,lockdown
,11 tips to cope with anxiety about coming out of lockdown. Easing of lockdown will allow us to get back to the peop… https://t.co/jJ0j0SXUm7,2021-05-12 15:58:42,1392509549156896770,mindworktherapy,,"Lincolnshire, UK",True,0,0,en,lockdown
,"RT @BernieSpofforth: We cannot continue to live under the control of SAGE on the ""off chance"" a variant is discovered. We don't do this for…",2021-05-12 15:58:41,1392509543901454340,quantumhealer1,,Globally via Zoom.,True,171,0,en,lockdown
,"RT @TPHOffl: #Adipurush Shoot Postponed Again From May 15th 👍

Due To lockdown In Telangana 🙌

#Prabhas",2021-05-12 15:58:40,1392509539447042049,ZiyaKhan06,,Delhi,False,78,0,en,lockdown
,"RT @hugotalks1: MYSTERY UK GOVT MOSQUITO VIRUS WARNING / HUGO TALKS #LOCKDOWN
https://t.co/P8ktOivDrX",2021-05-12 15:58:37,1392509527178682375,amomoto97,,Ireland,False,9,0,en,lockdown
,"RT @Nandamurifans: NFDB Charity for #COVID19India Relief Activities

1) Assisted a Family who are financially devastated with covid curfew/…",2021-05-12 15:58:36,1392509524829904896,vishnu_nata,,Bengaluru,False,232,0,en,lockdown
,Initially we were told that this is going to be a mini lockdown. Is it mini now?,2021-05-12 15:58:36,1392509523282124808,NevatiaNikunj,,"Jalna, India",False,0,0,en,lockdown
,RT @PoliticsForAlI: 🚨 | NEW: ITV political editor Robert Peston has apologised for saying teachers got paid for not doing very much work du…,2021-05-12 15:58:35,1392509519822000130,thezacc18,,,False,14,0,en,lockdown
,"RT @saahilmenghani: Even though Maharashtra's positivity is down to ~17%, it has extended #Lockdown till May 31st.

It shall act as a guide…",2021-05-12 15:58:35,1392509519641600005,samirnkhan,,Helsinki Finland,True,98,0,en,lockdown
,@Peston My main take from this is Robert Peston does not know any teachers as all the ones I know where working  fl… https://t.co/Ka1jhQUSmT,2021-05-12 15:58:35,1392509516982456320,ThreadbarePanda,,,False,0,0,en,lockdown
,RT @DipshikhaGhosh: People living in red zones last year were going to neighbouring green zones for walking/playing cricket/shopping and st…,2021-05-12 15:58:34,1392509516009250819,Gud2banonymus,,,False,9,0,en,lockdown
,@Deepali46594481 @the_hindu @andhDeshBhakth we don't have enough stock available now. There is no point in blaming… https://t.co/b5BRJDwmAy,2021-05-12 15:58:34,1392509515430572037,harshavmb,,,True,0,0,en,lockdown
,"RT @cricketwyvern: Lockdown enthusiasts claim relaxing restrictions when infection rates are high is especially risky.

Texas announced rem…",2021-05-12 15:58:34,1392509515053117441,ratthy4,,,False,61,0,en,lockdown
,"RT @livuninews: New study by @livunigeog, @LivUniIPH &amp;  @CommediaLivUni researchers finds prevalence of misinformation on Twitter fell afte…",2021-05-12 15:58:34,1392509512607752192,markalangreen,,,False,1,0,en,lockdown
,"RT @FaithandCare786: #Shoutout #Lockdown
Raising funds for 25 daily Wager families of Bhopal .

These families are begging on the streets a…",2021-05-12 15:58:34,1392509512544706566,Sayeed92597071,,,False,38,0,en,lockdown
,"RT @arvindkumar_ias: Lockdown day#1 #Hyderabad 

#MJMarket
#Ikea junction
#Charminar
#DurgamCheruvuCable bridge 

Please avoid going out un…",2021-05-12 15:58:33,1392509511210999810,wassi0001,,"Hyderabad, India",True,81,0,en,lockdown
,@AliceYarr It’s just so tired and lazy init. The lockdown was a perfect opportunity to totally reframe particularly… https://t.co/AByswpru7f,2021-05-12 15:58:33,1392509509545955328,KorgTheBronan,,,False,0,0,en,lockdown
,"RT @bithika11: There are heartbreaking messages of personal loss &amp;bereavement all over SM.
And then there is the sorrow of the living. At t…",2021-05-12 15:58:32,1392509506597359616,romspan,,,False,10,0,en,lockdown
,"RT @Danish_Bhat_: While ADC Baramulla is seen manhandling people, this is SSP Baramulla @bhatray requesting people with folded hands to fol…",2021-05-12 15:58:32,1392509505926090754,asim_xargar,,Srinagar J&K,True,14,0,en,lockdown
,RT @svembu: Our newly constructed kitchen/dining hall for our school. Only the children are missing due to the lockdown. https://t.co/UGg1f…,2021-05-12 15:58:32,1392509504961454081,rammivarma555,,,False,345,0,en,lockdown
,I miss lockdown level 5,2021-05-12 15:58:31,1392509503724195849,DreCourtSilver,,hell,True,0,0,en,lockdown
,@BBCNews Millenials offended by the phallic iron age carving in 3...2...,2021-05-12 15:58:30,1392509497743233029,larry_lockdown,,,False,0,0,en,lockdown
,@chennithala The holy month of Ramadan is over and the little feast comes when we go through crisis and misery duri… https://t.co/UQJLQ6WdZq,2021-05-12 15:58:30,1392509496082108417,shukoorchelembr,,"Kerala, India",False,0,0,en,lockdown
,RT @littlemix_twt: look at jade’s reaction when the award host asked what they’ve been doing during lockdown knowing that her two best frie…,2021-05-12 15:58:26,1392509479040819201,5H_Are_Legends_,,Somewhwre between Lau and ren,True,699,0,en,lockdown
,"RT @DavidStaplesYEG: The lockdown will soon be over.

The vaccine is starting to beat the hell out of the pandemic in many regions, includi…",2021-05-12 15:58:25,1392509477723672581,852852hk,,somewhere,True,1,0,en,lockdown
,RT @Big_Mark_Photo: @Ingenium21 @Mike_Tzu_ @Drawnder @the_moviebob @privatizedRyan We didn't even really mask up :) The lockdown was enough…,2021-05-12 15:58:25,1392509475991478272,RubyChan228,,Ohio,False,1,0,en,lockdown
,"RT @clownabsolute1: When you hoarded so much bog roll in the first lockdown, you don't know what to do with it all...

'I know... Karate pr…",2021-05-12 15:58:24,1392509472778633222,GeirLillebo,,Bergen,False,58,0,en,lockdown
,"RT @desimojito: Richa Chadda : Find a bed 
Oyo : Sorry we are closed due to lockdown",2021-05-12 15:58:24,1392509472665313281,Nikhil65352702,,,False,137,0,en,lockdown
,"RT @Watch_LFC: During lockdown, Jordan was out spreading kindness to frontline workers by leaving them gifts... what a special young man #R…",2021-05-12 15:58:24,1392509472065691653,HG5480,,"Suffolk, England",True,36,0,en,lockdown
,"RT @adam_stanley: The Ontario Medical Association has said that it does ""prescribe reopening more outdoor recreational facilities such as g…",2021-05-12 15:58:24,1392509471839096834,beavershockey55,,,False,34,0,en,lockdown
,RT @TheBabylonBee: Government Announces Lockdown Of All Fast-Food Restaurants To Prevent Heart Disease https://t.co/tkiLW5MFEQ,2021-05-12 15:58:23,1392509466386608129,realmikepacker,,"South Carolina, USA",True,389,0,en,lockdown
,"RT @KuyaSky_88: Starting today, focus on our goals. Avoid fanwars, bardagulan, or whatever that can affect our fandom and your health. Okay…",2021-05-12 15:58:22,1392509465417502722,CoocooBananas_,,,False,435,0,en,lockdown
