Tweet Coordinates,text,date,id,user,Place Info,location,Geo Enabled,retweet,likes,lang,keyword
,Looks like even corona virus follows the secularism 🤔 #Corona #HinduEcosystem #HindusLivesMatter,2021-05-09 18:08:00,1391454924618174464,thegentlejogi,,India,False,0,0,en,corona virus
,this is covid-19 but she goes by the nickname corona virus https://t.co/gfFFIxQXHE,2021-05-09 18:07:57,1391454911112663041,precious_grande,,18 | she•her | anti,False,0,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:07:53,1391454894041698311,versionxs,,III,False,23005,0,en,corona virus
,Why did they put the corona virus into the story line 😩,2021-05-09 18:07:52,1391454889864306691,sammoyo_,,"Johannesburg, South Africa",True,0,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:07:50,1391454882989674496,zlikhzuhairi,,Kuala Lumpur Federal Territory,True,23005,0,en,corona virus
,RT @just_vamshi: Please contribute. https://t.co/CtzPBYNVyX,2021-05-09 18:07:49,1391454876928937984,chaitanyan1,,"Vishakhapatnam, India",True,53,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:07:47,1391454869169397762,jannoary,,taylor swift's womb,True,23005,0,en,corona virus
,"2 Peter 3:4
There's no one who can say this now,because we see the sharp anointing of the Tongue of the Mightiest,… https://t.co/dZ1GL4hRIx",2021-05-09 18:07:46,1391454863284965381,marykagwy319,,Kenya,True,0,1,en,corona virus
,"RT @omid9: If you win it doesn’t matter what you did. You won. And when you win you get to reframe history.

Take the care homes. They lite…",2021-05-09 18:07:45,1391454862928457730,MuseeRodin,,Musée Rodin,False,6,0,en,corona virus
,"#Modivirus 
@ArnabGofficial7 
@sambitswaraj 
@PMOIndia 
@narendramodi 
These r dangerous virus than corona. https://t.co/3XM4O8lFNw",2021-05-09 18:07:44,1391454856326508546,mridul_sarker,,Kolkata ,False,0,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:07:43,1391454850550951944,sawinee_,,,True,23005,0,en,corona virus
,RT @RonitRoy_top: Corona cases are increasing and the government still wants to take offline exams.They are unable to see the deadly situat…,2021-05-09 18:07:41,1391454845937143812,shreyas_kundu,,,False,22,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:07:38,1391454830162374658,thisisadibdib,,Malaysia,False,23005,0,en,corona virus
,"RT @anuragsingh_69: #COVID19India 

Me to corona virus' second wave peak so that cases decline after that. https://t.co/J3vsuqtcbb",2021-05-09 18:07:32,1391454807005663232,Archana_Juhi,,"Lucknow, India",False,0,0,en,corona virus
,jaehyun predicted corona virus 2 years ago https://t.co/lX2nlqpfWC,2021-05-09 18:07:30,1391454796792483851,dinotyongg,,minor dni ! ,False,0,1,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:07:29,1391454795286781957,gupenpa_rthit,,"สมุทรสาคร, ประเทศไทย",False,23005,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:07:27,1391454784444461059,justask56,,"India Gate, New Delhi",False,23005,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:07:26,1391454783198822403,yuwuliao,,,False,23005,0,en,corona virus
,@khaleejtimes @NavroopSingh_ If you are calling it ‘UK variant’ &amp; ‘India variant’ then grow the spine to call it WU… https://t.co/mvwKED4Ynl,2021-05-09 18:07:25,1391454778249531392,JolPhhoring,,Prithvi 🌏,False,0,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:07:24,1391454773627392000,puddingnoey,,Thailand,True,23005,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:07:20,1391454754790797315,missedmemuch_,,ประเทศแห่งการประณีประนอม,False,23005,0,en,corona virus
,My experience in Hospitality field since 2002 so every equipment I knew how is working at critical care condition m… https://t.co/WAW9Xl3dg0,2021-05-09 18:07:03,1391454686826299395,MENGANIVENU,,mustabad ,True,0,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:06:58,1391454663619211266,norfatinnn,,Always Happy,False,23005,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:06:58,1391454662847438854,Avadanevada_,,Wonderful Of Indonesia,False,23005,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:06:57,1391454659215183875,nadyuuuhhh,,mnl,True,23005,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:06:55,1391454652898578438,atrhdyana,,,True,23005,0,en,corona virus
,"RT @omid9: If you win it doesn’t matter what you did. You won. And when you win you get to reframe history.

Take the care homes. They lite…",2021-05-09 18:06:53,1391454642744270854,AnnaLEPrice,,,False,7,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:06:53,1391454640835731458,najmizali,,Pulau Pinang,False,23005,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:06:48,1391454623915937796,mindpcrp,,,False,23005,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:06:48,1391454622342991874,MGamGulf,,MewGulf’s Land,True,23005,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:06:47,1391454617376989184,hllsgotvocals,,,True,23005,0,en,corona virus
,RT @Elsa_AUS: We cannot wait for an unlimited time until Australian Government find a method with zero probability of Corona-virus transmis…,2021-05-09 18:06:44,1391454605645651969,VImmigrants,,,False,28,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:06:32,1391454553950736385,skywachirawitt,,"Bangkok, Thailand",True,23005,0,en,corona virus
,"RT @veekalra04: #DONTIGNORE12THSTUDENTS 
#cancel12thboardexams2021 
We are under a lot of stress due to the Corona virus pandemic. CBSE, yo…",2021-05-09 18:06:26,1391454529367937026,Nishith96403839,,,False,183,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:06:24,1391454522828935171,llSHININGBOYll,,,True,23005,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:06:18,1391454497541558274,kankanranika,,jwhbshjm ♡,False,23005,0,en,corona virus
,RT @StellaParton: 581 thousand souls have been lost to Corona virus in the United States so far and 3.27 million world wide as of today. Pl…,2021-05-09 18:06:17,1391454490608406533,IntoGoodTrouble,,United States,False,575,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:06:16,1391454485986217984,NARA69108157,,,False,23005,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:06:11,1391454464876310534,MB_Loli,,kew ,False,23005,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:06:10,1391454464297508864,syaairaasy,,💜,False,23005,0,en,corona virus
,"RT @omid9: If you win it doesn’t matter what you did. You won. And when you win you get to reframe history.

Take the care homes. They lite…",2021-05-09 18:06:10,1391454462745665536,Coatwright,,"Devon, England, Pale Blue Dot.",False,7,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:06:06,1391454444408111106,SonUndSun,,Ulaanbaatar city,True,23005,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:06:00,1391454420550963201,JunaidA15047887,,Pakistan,False,23005,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:05:58,1391454413412241408,Jce_dln94,,94 ,False,23005,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:05:53,1391454389173248004,chickinnandos,,,False,23005,0,en,corona virus
,"RT @omid9: If you win it doesn’t matter what you did. You won. And when you win you get to reframe history.

Take the care homes. They lite…",2021-05-09 18:05:44,1391454354583007237,MikeFealey,,Republic of Wales,True,7,0,en,corona virus
,"RT @omid9: If you win it doesn’t matter what you did. You won. And when you win you get to reframe history.

Take the care homes. They lite…",2021-05-09 18:05:42,1391454345980518401,NibblerRat,,South East,False,7,0,en,corona virus
,"This scoffing of the times written in 2nd Peter 3:3-9 should be a warning that time is over.
The words of the tongu… https://t.co/7LlRWUjiWc",2021-05-09 18:05:35,1391454316288950279,TeacherJosephi2,,,False,0,0,en,corona virus
,"RT @omid9: If you win it doesn’t matter what you did. You won. And when you win you get to reframe history.

Take the care homes. They lite…",2021-05-09 18:05:32,1391454301202042880,wanthatone,,,True,7,0,en,corona virus
,"RT @WW3Info: #WW3: Coronavirus pandemic is a part of #BiologicalWar, Brazilian President #JairBolsonaro indirectly blames China for spreadi…",2021-05-09 18:05:30,1391454295405432832,PrakashA2025,,Mumbai,False,12,0,en,corona virus
,"RT @IngaboMercy: @Hayneslashon2 2 Peter 3:3 
Now we can see the shutting down of the earth by the sharp anointing of the Tongue of the LORD…",2021-05-09 18:05:26,1391454277495934976,adenya_leah,,"MOISBRIDGE, KENYA",True,1,0,en,corona virus
,"Where are the Scoffers?

📍The Sharp Annointing upon the MIGHTIEST PROPHETS OF THE LORD has:-
◽struck the earth with… https://t.co/Ptz5pbq7zn",2021-05-09 18:05:21,1391454258055286785,VellarDukunde,"Place(_api=<tweepy.api.API object at 0x7f8c9d8792e0>, id='17ad6a68301cd28b', url='https://api.twitter.com/1.1/geo/id/17ad6a68301cd28b.json', place_type='country', name='Kenya', full_name='Kenya', country_code='KE', country='Kenya', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f8c9d8792e0>, type='Polygon', coordinates=[[[33.9105011, -4.7672356], [41.8998666, -4.7672356], [41.8998666, 4.631608], [33.9105011, 4.631608]]]), attributes={})",Burundi,True,0,0,en,corona virus
,"RT @WW3Info: #WW3: Coronavirus pandemic is a part of #BiologicalWar, Brazilian President #JairBolsonaro indirectly blames China for spreadi…",2021-05-09 18:05:19,1391454247292596226,ReshmaNarkhede,,"Mumbai, India",True,12,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:05:06,1391454195748786177,nattyis___,,"Bangkok, Thailand",False,23005,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:04:52,1391454135946342400,BabyFaasy,,,True,23005,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:04:45,1391454104916922372,bobbofeb,,♡ᵎ,True,23005,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:04:44,1391454100987027459,didemdndr,,Turkey,True,23005,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:04:37,1391454071270383623,davionrainesvg,,"Chicago, IL",False,23005,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:04:33,1391454055747178503,Ceeeen9,,,True,23005,0,en,corona virus
,"RT @RajniRa60833578: @madhukishwar @AmitShah When Politicians And Celebrities Get Bail On The Reason Of Corona Virus, Then Why Can’t Innoce…",2021-05-09 18:04:29,1391454037325713408,SapnaSV18,,Nidhouli Kalan Etah,True,6,0,en,corona virus
,"@Hayneslashon2 2 Peter 3:3 
Now we can see the shutting down of the earth by the sharp anointing of the Tongue of t… https://t.co/bdE7sHPilS",2021-05-09 18:04:24,1391454017344229380,IngaboMercy,"Place(_api=<tweepy.api.API object at 0x7f8c9d8792e0>, id='00e820dd635e83e9', url='https://api.twitter.com/1.1/geo/id/00e820dd635e83e9.json', place_type='city', name='Nyali', full_name='Nyali, Kenya', country_code='KE', country='Kenya', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f8c9d8792e0>, type='Polygon', coordinates=[[[39.6676655, -4.0636741], [39.7315174, -4.0636741], [39.7315174, -3.9795308], [39.6676655, -3.9795308]]]), attributes={})",,True,1,1,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:04:22,1391454009202855939,_HOMOK,,,False,23005,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:04:21,1391454005188984832,sucksgirl0,,ประเทศไทย,False,23005,0,en,corona virus
,"If you win it doesn’t matter what you did. You won. And when you win you get to reframe history.

Take the care hom… https://t.co/46TsCcoL3w",2021-05-09 18:04:18,1391453991440105473,omid9,,"Suffolk, 🏴󠁧󠁢󠁥󠁮󠁧󠁿",True,7,16,en,corona virus
,"RT @RanaDanish92: During the global outbreak of Corona virus, the volunteers of Minhaj Welfare Foundation should be at the forefront in the…",2021-05-09 18:04:15,1391453979603873796,AqMkw,,🇹🇷,True,13,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:04:11,1391453963195609089,x6x6x6xkxbxrx,,マシュマロさん↓,False,23005,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:04:08,1391453951619334146,MahardityaRekha,,,False,23005,0,en,corona virus
,"RT @RealErinCruz: And, some more on CCP, China talks about weaponizing corona virus https://t.co/SACDc0RUxA",2021-05-09 18:04:03,1391453931885142018,TeamErinCruz,,"California, USA",False,24,0,en,corona virus
,"RT @WW3Info: #WW3: Coronavirus pandemic is a part of #BiologicalWar, Brazilian President #JairBolsonaro indirectly blames China for spreadi…",2021-05-09 18:04:01,1391453922242404352,abhytawde,,"Mumbai, India",True,12,0,en,corona virus
,RT @StringReveals: Says the person who lives luxurious life in Germany but mislead millions of innocent Indians about Corona Virus &amp; Vaccin…,2021-05-09 18:04:00,1391453917859389440,KeshavC96240507,,,False,4798,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:03:57,1391453905934979073,staredecisis___,,,True,23005,0,en,corona virus
,RT @profmakehappy: The world after the corona virus.... https://t.co/rBnv50zT8y,2021-05-09 18:03:50,1391453874729353216,meen13249201,,,False,23005,0,en,corona virus
